Wall time,Step,Value
1736681853.8395967,268,3953.25830078125
1736681862.111166,297,3766.848876953125
1736681867.412413,312,3710.134521484375
1736681867.615056,313,3707.57373046875
1736681874.2611177,339,3648.241943359375
1736681878.411769,353,3627.424072265625
1736681879.778117,357,3623.046142578125
1736681886.3861592,378,3600.71826171875
1736681897.1802685,414,3574.81689453125
1736681899.2306015,422,3570.19580078125
1736681905.0341232,441,3559.931396484375
1736681908.9195542,453,3553.87353515625
1736681922.0586414,494,3535.8486328125
1736681927.7695742,509,3530.305908203125
1736681934.8996718,532,3522.27783203125
1736681935.9651852,535,3521.34912109375
1736681947.2509465,569,3511.31884765625
1736681961.927547,616,3499.779052734375
1736681969.3405478,636,3494.849365234375
1736681974.9677088,652,3491.533203125
1736681978.993121,665,3487.953857421875
1736681985.9338515,687,3482.90576171875
1736681996.3490813,715,3476.62353515625
1736682000.0953293,725,3474.63134765625
1736682002.0350425,731,3473.46240234375
1736682011.931977,760,3467.845947265625
1736682019.618482,783,3463.425537109375
1736682021.348178,788,3462.4677734375
1736682021.9849164,790,3462.087158203125
1736682028.5750387,806,3459.082763671875
1736682030.789345,812,3458.004150390625
1736682042.7830782,844,3452.548828125
1736682043.4164326,846,3452.1328125
1736682057.5608,887,3446.452880859375
1736682060.26553,893,3445.6328125
1736682060.5441782,894,3445.40478515625
1736682066.613069,908,3443.58349609375
1736682073.0276475,925,3441.3955078125
1736682089.4966326,971,3435.4326171875
1736682107.9012916,1014,3430.364013671875
1736682112.8014581,1025,3428.951171875
1736682123.8214746,1054,3425.606201171875
1736682144.4589705,1107,3419.2861328125
1736682147.770509,1116,3418.189208984375
1736682155.6019597,1136,3415.757080078125
1736682176.5836694,1192,3409.418212890625
1736682200.8561373,1249,3402.939453125
1736682207.8882887,1265,3401.094482421875
1736682210.7494648,1272,3400.298095703125
1736682212.5764947,1276,3400.12158203125
1736682216.9600704,1287,3398.77685546875
1736682225.668711,1306,3396.69140625
1736682231.6611612,1321,3395.0146484375
1736682234.0715213,1327,3394.35986328125
1736682247.259758,1359,3390.731201171875
1736682248.1076174,1361,3390.54443359375
1736682254.5150235,1375,3388.79736328125
1736682257.1502237,1382,3388.05029296875
1736682266.7118587,1401,3386.245849609375
1736682267.0977614,1402,3385.86474609375
1736682273.0875351,1414,3384.699951171875
1736682277.487791,1424,3383.689453125
1736682278.3647738,1426,3383.5380859375
1736682280.7636425,1434,3382.69677734375
1736682296.6280782,1468,3379.83642578125
1736682313.0914242,1502,3377.1279296875
1736682315.2119389,1504,3377.039306640625
1736682316.9975932,1507,3376.79443359375
1736682318.8386931,1511,3376.41796875
1736682321.6379576,1517,3375.94091796875
1736682323.1836836,1521,3375.733154296875
1736682347.451371,1575,3372.490966796875
1736682358.227412,1595,3371.204345703125
1736682373.765961,1625,3369.687255859375
1736682374.1485963,1626,3369.54833984375
1736682394.0984974,1667,3367.484619140625
1736682414.7173405,1707,3365.5234375
1736682415.0591874,1708,3365.478271484375
1736682432.4705114,1744,3364.013671875
1736682436.2813451,1752,3363.435791015625
1736682440.7408679,1760,3363.139404296875
1736682442.1322334,1763,3362.972412109375
1736682458.737539,1798,3361.5234375
1736682461.7223477,1801,3361.384521484375
1736682469.1393595,1815,3360.81884765625
1736682470.247866,1818,3360.7080078125
1736682478.1863978,1835,3360.10791015625
1736682484.4231348,1846,3359.74560546875
1736682500.7182684,1877,3358.75439453125
1736682504.7780523,1885,3358.491455078125
1736682524.044703,1920,3357.167236328125
1736682531.0536916,1935,3356.6484375
1736682539.4721966,1952,3356.10693359375
1736682540.3505223,1954,3356.04736328125
1736682543.5116148,1961,3355.826416015625
1736682577.6204257,2027,3353.882568359375
1736682611.4082346,2097,3351.722900390625
1736682618.2453034,2110,3351.293701171875
1736682621.5368197,2117,3351.06591796875
1736682635.4102805,2149,3350.093505859375
1736682637.1343205,2152,3350.016845703125
1736682640.7466888,2159,3349.869873046875
1736682655.6959527,2190,3348.925537109375
1736682665.4320428,2210,3348.313232421875
1736682665.7670422,2211,3348.29541015625
1736682674.26312,2229,3347.692138671875
1736682720.5194728,2320,3344.474853515625
1736682725.44642,2329,3344.177001953125
1736682729.8199658,2339,3343.84521484375
1736682734.6606247,2350,3343.4921875
1736682787.034835,2459,3340.441162109375
1736682800.949896,2489,3339.843994140625
1736682841.8781624,2569,3337.7919921875
1736682860.0674245,2609,3336.708984375
1736682876.0173202,2644,3335.7373046875
1736682896.1552868,2686,3334.50537109375
1736682898.3952503,2691,3334.377197265625
1736682905.4470754,2704,3334.023193359375
1736682908.3547387,2712,3333.804931640625
1736682909.5111134,2715,3333.733154296875
1736682918.1000462,2735,3333.2412109375
1736682926.4682932,2753,3332.802490234375
1736682933.6935673,2767,3332.44287109375
1736682934.7311592,2769,3332.403076171875
1736682939.886426,2780,3332.1123046875
1736682965.4658575,2827,3330.91455078125
1736682965.8771796,2828,3330.901611328125
1736682974.8483257,2849,3330.414794921875
1736682988.2539945,2877,3329.779296875
1736682992.1123466,2885,3329.56591796875
1736682996.5207813,2893,3329.323486328125
1736683016.828612,2934,3328.390625
1736683021.4335196,2943,3328.3310546875
1736683030.4678767,2958,3327.78955078125
1736683034.934493,2967,3327.60205078125
1736683042.139454,2984,3327.414306640625
1736683044.85554,2990,3327.117919921875
1736683052.4047031,3003,3326.952392578125
1736683052.8455229,3004,3326.841064453125
1736683053.5212107,3005,3326.876953125
1736683059.3854442,3015,3326.629150390625
1736683060.6884181,3018,3326.57421875
1736683069.4641185,3035,3326.250732421875
1736683081.6391115,3062,3325.724365234375
1736683092.6781175,3084,3325.308349609375
1736683097.7459338,3094,3325.158447265625
1736683108.1101341,3111,3324.8759765625
1736683134.8706188,3171,3333.548583984375
1736683149.0012438,3202,3324.258056640625
1736683150.259039,3205,3324.2236328125
1736683153.59647,3212,3324.126220703125
1736683161.032508,3223,3324.030029296875
1736683190.9018164,3284,3323.642578125
1736683214.5081785,3333,3323.3818359375
1736683215.0054605,3334,3323.376953125
1736683224.842694,3353,3323.273681640625
1736683225.6676004,3354,3323.2685546875
1736683226.2546618,3355,3323.263671875
1736683233.9145145,3369,3323.201171875
1736683234.267288,3370,3323.1982421875
1736683245.5477927,3395,3323.0830078125
1736683259.912922,3423,3322.96240234375
1736683269.2108216,3442,3322.880126953125
1736683272.9472144,3449,3322.85009765625
1736683281.0755394,3467,3322.771728515625
1736683282.2580717,3470,3322.756103515625
1736683292.4818034,3491,3322.657470703125
1736683305.4946072,3515,3322.544189453125
1736683306.643073,3518,3322.530029296875
1736683324.9300666,3556,3322.355712890625
1736683340.4523263,3590,3322.200439453125
1736683348.3825176,3606,3322.129638671875
1736683369.4338193,3654,3321.9130859375
1736683398.1289668,3711,3321.65673828125
1736683408.2246094,3733,3321.5634765625
1736683408.8535354,3734,3321.55908203125
1736683412.1340373,3741,3321.529296875
1736683415.6149235,3750,3321.491455078125
1736683428.156033,3776,3321.3798828125
1736683447.5263839,3816,3321.20654296875
1736683448.941966,3819,3321.193359375
1736683463.387082,3850,3321.059326171875
1736683468.8055265,3863,3321.005126953125
1736683470.156944,3866,3320.992431640625
1736683490.3164375,3904,3320.8251953125
1736683492.0065846,3907,3320.81201171875
1736683493.2758725,3909,3320.802490234375
1736683494.084166,3911,3320.793212890625
1736683495.4118917,3914,3320.779296875
1736683497.4508772,3918,3320.760498046875
1736683498.5084643,3921,3320.746337890625
1736683507.197688,3940,3320.654541015625
1736683517.4580991,3962,3320.5419921875
1736683539.436534,4011,3320.288818359375
1736683550.3215616,4032,3320.1806640625
1736683580.333436,4098,3319.84326171875
1736683582.3944826,4100,3319.833740234375
1736683591.1681025,4119,3319.738525390625
1736683607.0390694,4152,3319.5771484375
1736683611.0155206,4161,3319.53173828125
1736683612.8610628,4165,3319.5078125
1736683615.293473,4171,3319.474853515625
1736683620.61053,4183,3319.406494140625
1736683622.4855554,4186,3319.39013671875
1736683643.5336714,4225,3319.170166015625
1736683662.1987987,4262,3318.976806640625
1736683663.061354,4264,3318.967529296875
1736683666.985877,4273,3318.92822265625
1736683673.5593812,4284,3318.881103515625
1736683676.3061714,4290,3318.86083984375
1736683679.9522946,4297,3318.8310546875
1736683698.237812,4334,3318.70263671875
1736683710.349373,4359,3318.62158203125
1736683713.205121,4365,3318.601806640625
1736683715.9582486,4371,3318.582763671875
1736683718.0693374,4374,3318.57373046875
1736683728.6543324,4396,3318.5029296875
1736683745.702468,4431,3318.375244140625
1736683750.7399247,4442,3318.339599609375
1736683769.247339,4477,3318.204345703125
1736683787.4713528,4507,3318.096923828125
1736683816.119828,4568,3317.898681640625
1736683819.7892363,4578,3317.86669921875
1736683850.252626,4645,3317.668701171875
1736683871.7847824,4693,3317.531005859375
1736683878.8229141,4704,3317.500732421875
1736683911.4440532,4775,3317.29736328125
1736683915.3926241,4785,3317.264404296875
1736683917.0808787,4789,3317.250732421875
1736683930.4874072,4814,3317.1630859375
1736683952.4536417,4859,3316.989013671875
1736683954.3104994,4862,3316.974609375
1736683970.6046925,4899,3316.84521484375
1736683990.161682,4936,3316.719970703125
1736683991.8875582,4940,3316.704833984375
1736683992.8913438,4942,3316.6982421875
1736683995.7221146,4948,3316.679931640625
1736684000.2214959,4957,3316.665283203125
1736684010.856608,4980,3316.578857421875
1736684013.277089,4987,3316.556640625
1736684032.7744699,5026,3316.42236328125
1736684033.0477867,5027,3316.418701171875
1736684047.4125903,5057,3316.3134765625
1736684058.0317476,5080,3316.227783203125
1736684058.9693809,5082,3316.220703125
1736684060.459046,5085,3316.207763671875
1736684060.9565089,5086,3316.20458984375
1736684065.18553,5094,3316.175048828125
1736684084.1759646,5132,3316.0146484375
1736684096.248989,5160,3315.8876953125
1736684106.0635178,5179,3315.8076171875
1736684111.9658043,5190,3315.761474609375
1736684117.09575,5199,3315.724853515625
1736684133.4890735,5230,3315.5927734375
1736684138.7862442,5241,3315.545654296875
1736684164.5973,5297,3315.26611328125
1736684175.69428,5316,3315.15576171875
1736684181.9069583,5329,3315.095458984375
1736684186.4468577,5338,3315.039306640625
1736684187.2413087,5340,3315.022705078125
1736684208.98895,5382,3314.757568359375
1736684210.4632504,5386,3314.730712890625
1736684212.1630208,5390,3314.70361328125
1736684218.349178,5401,3314.626220703125
1736684219.61361,5404,3314.6064453125
1736684220.179035,5405,3314.60986328125
1736684233.9896474,5437,3314.39990234375
1736684240.3539066,5450,3314.3173828125
1736684248.4089239,5468,3314.202392578125
1736684251.9915848,5475,3314.160400390625
1736684258.8859415,5488,3314.08740234375
1736684268.1303084,5503,3314.005126953125
1736684272.583418,5512,3313.9599609375
1736684274.1642087,5515,3313.942138671875
1736684289.4909887,5545,3313.790771484375
1736684299.5246801,5569,3313.67333984375
1736684300.960102,5572,3313.65673828125
1736684301.8784113,5574,3313.645263671875
1736684303.3488185,5578,3313.617919921875
1736684320.7530286,5612,3313.423583984375
1736684324.7675693,5620,3313.377197265625
1736684340.3279128,5653,3313.1708984375
1736684360.8112056,5695,3312.927978515625
1736684366.0094357,5704,3312.880615234375
1736684368.8746047,5709,3312.85498046875
1736684389.5893998,5754,3312.609130859375
1736684391.790003,5759,3312.579833984375
1736684397.3282313,5771,3312.5107421875
1736684422.404814,5817,3312.264892578125
1736684471.2825785,5917,3311.696044921875
1736684502.3995535,5980,3311.360107421875
1736684515.3944669,6008,3311.223388671875
1736684525.8467448,6031,3311.115966796875
1736684549.8100367,6082,3310.876953125
1736684568.2658381,6116,3310.706298828125
1736684574.2250712,6129,3310.640380859375
1736684605.9949882,6198,3310.306640625
1736684610.9437063,6206,3310.276123046875
1736684614.9598916,6214,3310.25732421875
1736684623.5383735,6231,3310.151611328125
1736684630.9674225,6247,3310.07763671875
1736684636.1931765,6259,3310.032958984375
1736684652.874822,6295,3309.91552734375
1736684657.428084,6303,3309.888427734375
1736684667.982415,6328,3309.810791015625
1736684684.1039119,6361,3309.72265625
1736684685.178919,6363,3309.7138671875
1736684694.8523424,6383,3309.660400390625
1736684697.3463266,6388,3309.65185546875
1736684698.4209619,6390,3309.652099609375
1736684699.7010596,6392,3309.647705078125
1736684742.0029202,6475,3309.457763671875
1736684750.7839017,6493,3309.38916015625
1736684769.044433,6529,3309.30126953125
1736684770.5626721,6531,3309.2958984375
1736684780.5101137,6550,3309.24609375
1736684794.6142788,6582,3309.22509765625
1736684795.4625292,6584,3309.247314453125
1736684808.6996782,6608,3309.15380859375
1736684809.2567568,6609,3309.107666015625
1736684811.971439,6614,3309.10546875
1736684814.8933475,6619,3309.083984375
1736684864.4227223,6723,3308.797119140625
1736684873.4577835,6741,3308.73291015625
1736684891.9642708,6778,3308.624267578125
