Wall time,Step,Value
1726823064.6909766,140818,5.579010009765625
1726823089.5941625,140847,6.222046852111816
1726823100.77273,140862,6.4037861824035645
1726823101.9315276,140863,5.554719924926758
1726823122.5590703,140889,6.535520553588867
1726823133.1989703,140903,5.60269832611084
1726823136.5481513,140907,5.324679851531982
1726823152.9343164,140928,6.418483257293701
1726823180.965611,140964,5.7466325759887695
1726823187.2298667,140972,5.547476768493652
1726823202.5480123,140991,5.4687910079956055
1726823211.8780231,141003,6.068772315979004
1726823232.5180209,141029,5.875571250915527
1726823243.3492517,141044,5.861208438873291
1726823255.9821043,141059,5.941570281982422
1726823274.411778,141082,5.992992877960205
1726823277.120832,141085,5.542679786682129
1726823299.1339033,141116,5.811104774475098
1726823301.2667165,141119,5.684138298034668
1726823338.6868534,141166,5.807731628417969
1726823354.2306814,141186,6.574456214904785
1726823365.9319513,141202,5.702244758605957
1726823376.376689,141215,6.927816390991211
1726823394.0717762,141237,5.498466968536377
1726823400.3596177,141246,7.325820446014404
1726823411.402303,141261,5.505853176116943
1726823414.446238,141265,5.826508045196533
1726823421.9537017,141275,6.059399127960205
1726823426.7835264,141281,5.339018821716309
1726823448.1515853,141310,5.727945327758789
1726823465.626388,141333,5.979156017303467
1726823469.1347377,141338,5.92930793762207
1726823470.4451892,141340,4.910417079925537
1726823482.6493006,141356,6.970705032348633
1726823486.9067574,141362,5.718705177307129
1726823510.6395395,141394,6.27443790435791
1726823512.187799,141396,6.678160190582275
1726823543.8776782,141437,5.413352012634277
1726823548.2958064,141443,5.42190408706665
1726823548.7463968,141444,5.431024074554443
1726823558.656306,141458,5.708277702331543
1726823571.8258836,141475,5.6549224853515625
1726823935.1412385,141521,5.496502876281738
1726823965.5904248,141564,7.2186760902404785
1726823973.9165685,141575,6.385092258453369
1726823995.3173351,141604,5.4112348556518555
1726824035.3870482,141657,4.963833808898926
1726824041.190777,141666,6.502457141876221
1726824054.8994355,141686,5.450149059295654
1726824095.0995994,141742,6.428885459899902
1726824137.8842666,141799,5.87549352645874
1726824149.6905627,141815,5.18571662902832
1726824154.1852868,141822,6.002438068389893
1726824156.8575714,141826,5.763428688049316
1726824165.0678077,141837,6.022663593292236
1726824178.6090026,141856,7.632970333099365
1726824189.1236966,141871,5.106031894683838
1726824193.890573,141877,7.174475193023682
1726824209.3578,141898,5.9794206619262695
1726824217.053426,141909,5.640474319458008
1726824218.4972749,141911,5.1630425453186035
1726824229.5314717,141925,6.135493278503418
1726824235.0524147,141932,6.409854888916016
1726824248.3417878,141951,6.468383312225342
1726824249.3142045,141952,5.656772613525391
1726824258.2996354,141964,6.667885780334473
1726824265.4560845,141974,4.6457977294921875
1726824267.0526493,141976,5.236629486083984
1726824273.5073266,141984,4.427253723144531
1726824298.378415,142018,3.3999414443969727
1726824324.0230815,142052,3.5426855087280273
1726824325.6417956,142054,4.414586544036865
1726824327.5368006,142057,4.926445007324219
1726824330.2957585,142061,4.98270845413208
1726824334.5681183,142067,4.420376300811768
1726824337.5205936,142071,5.531539440155029
1726824378.0276902,142125,5.478001594543457
1726824393.1701543,142145,5.994089126586914
1726824415.662828,142175,6.073328495025635
1726824416.7326076,142176,7.294384956359863
1726824771.7566721,142217,4.247221946716309
1726824800.1148963,142257,4.574930191040039
1726824800.4991312,142258,4.98392391204834
1726824826.809471,142294,5.946389198303223
1726824832.775992,142302,6.084855556488037
1726824838.3267822,142310,6.017740249633789
1726824840.988823,142313,6.4669599533081055
1726824867.4692497,142348,5.876526832580566
1726824869.9087992,142351,5.857754707336426
1726824879.8420599,142365,6.05266809463501
1726824881.6127164,142368,6.837166786193848
1726824885.2590034,142373,6.336846351623535
1726824894.0586612,142385,5.668835639953613
1726824902.1506324,142396,5.933199882507324
1726824925.9365826,142427,5.847888946533203
1726824932.0589275,142435,6.901157379150391
1726824958.4086812,142470,5.940982818603516
1726824970.3156393,142485,6.337643623352051
1726824982.782287,142502,6.047910690307617
1726824984.1836424,142504,6.477668285369873
1726824989.3727286,142511,5.715538024902344
1726825039.3370976,142577,5.217047691345215
1726825093.1221569,142647,5.726628303527832
1726825101.6542113,142660,6.048521041870117
