Wall time,Step,Value
1736672726.5812163,268,0.8554002046585083
1736672736.4839547,297,0.8207913637161255
1736672742.6607718,312,0.8247769474983215
1736672743.026141,313,0.8175836801528931
1736672752.7064323,339,0.807347297668457
1736672757.8025374,353,0.8068755269050598
1736672759.2168725,357,0.8017943501472473
1736672767.78557,378,0.8041436076164246
1736672782.8740003,414,0.7996010184288025
1736672785.7278125,422,0.794175386428833
1736672794.0367253,441,0.8022236824035645
1736672799.0088377,453,0.8053416609764099
1736672815.3463893,494,0.8034018874168396
1736672823.3603399,509,0.7994596362113953
1736672830.986267,532,0.8022329211235046
1736672831.8007812,535,0.7917265295982361
1736672845.5085027,569,0.8136478662490845
1736672870.0347233,616,0.8132371306419373
1736672879.3080971,636,0.8056933283805847
1736672886.7438939,652,0.798969566822052
1736672892.750224,665,0.8199536204338074
1736672902.4213881,687,0.8169998526573181
1736672916.3093278,715,0.8177909255027771
1736672920.2274806,725,0.8182434439659119
1736672923.3997476,731,0.8208107352256775
1736672935.1650198,760,0.8244268298149109
1736672944.9399061,783,0.8214272856712341
1736672947.167008,788,0.8232160806655884
1736672948.240954,790,0.8287173509597778
1736672956.4894116,806,0.8255675435066223
1736672959.873763,812,0.8256276249885559
1736672973.761504,844,0.831547737121582
1736672974.6845567,846,0.8219169974327087
1736672992.626809,887,0.8144329190254211
1736672995.0827053,893,0.8256730437278748
1736672995.5779927,894,0.8364331126213074
1736673001.5123484,908,0.8299617767333984
1736673008.2703395,925,0.8360034823417664
1736673030.2868893,971,0.8288779258728027
1736673050.1282752,1014,0.8404781222343445
1736673055.330666,1025,0.8367624282836914
1736673067.7648065,1054,0.8368397951126099
1736673092.9648526,1107,0.8408212065696716
1736673097.1601446,1116,0.8399655222892761
1736673106.203269,1136,0.8397465944290161
1736673130.7697768,1192,0.8446099162101746
1736673157.441761,1249,0.8451056480407715
1736673164.033708,1265,0.8456043601036072
1736673167.70122,1272,0.8399052619934082
1736673169.610927,1276,0.8452712893486023
1736673174.8752358,1287,0.8415331840515137
1736673184.6065335,1306,0.845169186592102
1736673191.0402265,1321,0.8466078042984009
1736673193.926942,1327,0.8466596603393555
1736673207.294169,1359,0.8487817049026489
1736673208.0333734,1361,0.8487626314163208
1736673214.500246,1375,0.8453416228294373
1736673217.4030852,1382,0.8466577529907227
1736673225.7930408,1401,0.8418338894844055
1736673226.3556936,1402,0.849833607673645
1736673231.9411964,1414,0.8442273139953613
1736673236.1668386,1424,0.8387729525566101
1736673236.9510782,1426,0.8515297174453735
1736673240.7419999,1434,0.8462665677070618
1736673256.2221732,1468,0.8481351137161255
1736673271.513131,1502,0.8448473215103149
1736673272.3766468,1504,0.8504992723464966
1736673273.8143353,1507,0.8492559790611267
1736673275.6750042,1511,0.8414363861083984
1736673278.573709,1517,0.8437164425849915
1736673280.2377465,1521,0.8537285923957825
1736673304.448004,1575,0.845687210559845
1736673313.6410162,1595,0.8556972742080688
1736673329.1254127,1625,0.8577073216438293
1736673329.5315,1626,0.8556685447692871
1736673347.969843,1667,0.8481742143630981
1736673366.0115979,1707,0.8535634279251099
1736673366.2140312,1708,0.8558603525161743
1736673381.343651,1744,0.8553059697151184
1736673385.0647738,1752,0.8577926754951477
1736673389.1405842,1760,0.8629259467124939
1736673390.108753,1763,0.8603836297988892
1736673405.4167376,1798,0.862949013710022
1736673408.498024,1801,0.8626851439476013
1736673414.4401126,1815,0.8635455369949341
1736673416.0294924,1818,0.8599967956542969
1736673423.6490035,1835,0.8564629554748535
1736673429.0902607,1846,0.8654823303222656
1736673442.9364562,1877,0.8620895743370056
1736673446.9912324,1885,0.8649881482124329
1736673463.1641464,1920,0.862442672252655
1736673469.6051486,1935,0.8634135127067566
1736673477.5676172,1952,0.858722984790802
1736673478.2301238,1954,0.8677824139595032
1736673481.104993,1961,0.8628057837486267
1736673519.198238,2027,0.8643485903739929
1736673552.830354,2097,0.87434321641922
1736673559.1961882,2110,0.7720271348953247
1736673562.464056,2117,0.860375702381134
1736673577.2636106,2149,0.8705350756645203
1736673578.425527,2152,0.8651275634765625
1736673581.21406,2159,0.867165207862854
1736673594.3168025,2190,0.8671553730964661
1736673602.9363778,2210,0.8676415681838989
1736673603.212339,2211,0.8687490820884705
1736673611.328757,2229,0.8693281412124634
1736673650.810954,2320,0.8703917860984802
1736673654.599746,2329,0.8704420328140259
1736673659.433171,2339,0.8691030740737915
1736673664.3681362,2350,0.8672747015953064
1736673715.4277344,2459,0.8731132745742798
1736673727.5952065,2489,0.8725349307060242
1736673764.9198632,2569,0.8739226460456848
1736673784.1818717,2609,0.8717898726463318
1736673800.4498498,2644,0.8713164329528809
1736673819.728529,2686,0.8725314140319824
1736673821.965702,2691,0.8719261288642883
1736673829.0605278,2704,0.8731157183647156
1736673833.5296636,2712,0.8717123866081238
1736673834.9447572,2715,0.8716660737991333
1736673844.3662868,2735,0.8705701231956482
1736673851.4286602,2753,0.8712418675422668
1736673857.972634,2767,0.8707809448242188
1736673858.9192963,2769,0.8718005418777466
1736673863.601759,2780,0.8706827163696289
1736673884.7334356,2827,0.8720560073852539
1736673885.0009046,2828,0.8718358874320984
1736673893.9697464,2849,0.8707121014595032
1736673906.3186626,2877,0.8708839416503906
1736673909.5249684,2885,0.8733356595039368
1736673912.5242593,2893,0.8733116388320923
1736673931.9287012,2934,0.8733603358268738
1736673935.9663212,2943,0.8696214556694031
1736673943.154528,2958,0.8739365935325623
1736673947.7116888,2967,0.8756694197654724
1736673955.5021641,2984,0.8748127222061157
1736673958.764592,2990,0.8745496869087219
1736673966.6637318,3003,0.8725245594978333
1736673967.0229683,3004,0.8709455728530884
1736673967.36653,3005,0.8713657259941101
1736673971.83292,3015,0.8724841475486755
1736673973.049596,3018,0.8750107884407043
1736673980.0962248,3035,0.8713580369949341
1736673991.368791,3062,0.8703703880310059
1736674001.401356,3084,0.8693751692771912
1736674005.6998386,3094,0.8729842305183411
1736674014.248754,3111,0.870958149433136
1736674040.30603,3171,0.8726077079772949
1736674054.1941683,3202,0.8723530173301697
1736674055.5202088,3205,0.8706681132316589
1736674058.285319,3212,0.8700915575027466
1736674062.3908067,3223,0.8723665475845337
1736674089.3661706,3284,0.8703504800796509
1736674111.7546072,3333,0.87115478515625
1736674112.1521206,3334,0.871128499507904
1736674120.7371156,3353,0.8740208745002747
1736674121.1376536,3354,0.869670033454895
1736674121.6031516,3355,0.8691117167472839
1736674128.2696579,3369,0.8237453699111938
1736674128.841434,3370,0.8248351216316223
1736674139.50123,3395,0.8698504567146301
1736674152.3898747,3423,0.8698061108589172
1736674160.861418,3442,0.8712822794914246
1736674163.6579492,3449,0.8722570538520813
1736674170.3899636,3467,0.8705609440803528
1736674171.7830088,3470,0.8706737756729126
1736674180.3776603,3491,0.8726596236228943
1736674191.4773526,3515,0.8748190999031067
1736674192.5791302,3518,0.876257598400116
1736674210.1017804,3556,0.8778265118598938
1736674224.7854745,3590,0.872764527797699
1736674232.342897,3606,0.8735519647598267
1736674253.716962,3654,0.8585940599441528
1736674280.1646066,3711,0.874204158782959
1736674289.5522926,3733,0.8756197094917297
1736674290.1122527,3734,0.8660756349563599
1736674293.4132054,3741,0.8660771250724792
1736674297.2252877,3750,0.8758222460746765
1736674308.428401,3776,0.8741074800491333
1736674327.8097494,3816,0.8690531849861145
1736674329.320781,3819,0.8657128214836121
1736674344.1867545,3850,0.878412663936615
1736674350.438338,3863,0.8713855743408203
1736674352.0261595,3866,0.8698515295982361
1736674369.8117194,3904,0.8709139227867126
1736674371.0009398,3907,0.873246967792511
1736674371.8523319,3909,0.8678557276725769
1736674372.684835,3911,0.8641718029975891
1736674373.8886938,3914,0.8707394599914551
1736674376.09693,3918,0.8699526786804199
1736674377.0458803,3921,0.8718671202659607
1736674384.9820614,3940,0.8732250332832336
1736674395.2670057,3962,0.8732733130455017
1736674417.9660163,4011,0.8664529919624329
1736674427.5847538,4032,0.8696784973144531
1736674455.435533,4098,0.863709568977356
1736674457.0708652,4100,0.8744730353355408
1736674465.0202281,4119,0.8724272847175598
1736674478.3910816,4152,0.8689061999320984
1736674482.9324803,4161,0.8694222569465637
1736674485.1835642,4165,0.8713540434837341
1736674487.611424,4171,0.8672173619270325
1736674493.0190463,4183,0.8680562973022461
1736674494.204457,4186,0.8696743249893188
1736674510.8887959,4225,0.8735746741294861
1736674526.6468897,4262,0.8717179298400879
1736674527.5717924,4264,0.8707596063613892
1736674531.0158153,4273,0.8704994320869446
1736674535.3356671,4284,0.8680483102798462
1736674538.0155373,4290,0.8679386377334595
1736674540.6528387,4297,0.8711158037185669
1736674557.064475,4334,0.8796796798706055
1736674568.9578402,4359,0.8637440800666809
1736674571.550453,4365,0.8680087924003601
1736674574.0617902,4371,0.8695797920227051
1736674575.5015519,4374,0.8708391189575195
1736674586.3390515,4396,0.8720232248306274
1736674604.770375,4431,0.8749672770500183
1736674609.8701358,4442,0.8697792887687683
1736674625.6578848,4477,0.8723819851875305
1736674640.5691106,4507,0.8679652214050293
1736674667.8369098,4568,0.8721681833267212
1736674672.4500961,4578,0.8654155731201172
1736674700.4716551,4645,0.872149646282196
1736674721.350486,4693,0.8629085421562195
1736674727.567017,4704,0.8810397386550903
1736674759.1056702,4775,0.8725206255912781
1736674763.5704722,4785,0.8660454750061035
1736674765.2948325,4789,0.8734977841377258
1736674778.210128,4814,0.8671613931655884
1736674797.6474352,4859,0.8728062510490417
1736674798.8261745,4862,0.8735806345939636
1736674815.4069593,4899,0.8722513318061829
1736674833.2654011,4936,0.8664035797119141
1736674834.986021,4940,0.8731865286827087
1736674835.6776633,4942,0.8667290806770325
1736674838.5985196,4948,0.8667271733283997
1736674842.908087,4957,0.8680827021598816
1736674853.6992784,4980,0.8652247786521912
1736674857.0005603,4987,0.8724504709243774
1736674874.9119444,5026,0.8740154504776001
