Wall time,Step,Value
1736611457.4499435,268,7579.328125
1736611464.6533415,297,7369.01220703125
1736611469.002374,312,7265.37744140625
1736611469.371536,313,7259.08544921875
1736611476.5157936,339,7138.92626953125
1736611480.327474,353,7089.798828125
1736611481.5210297,357,7076.65771484375
1736611488.3943667,378,7018.0322265625
1736611499.418536,414,6944.044921875
1736611501.4419055,422,6930.6552734375
1736611507.3069456,441,6900.49609375
1736611510.8659213,453,6883.8935546875
1736611524.0320723,494,6838.12646484375
1736611529.779678,509,6826.3515625
1736611537.0607233,532,6811.41650390625
1736611537.9937289,535,6809.71337890625
1736611549.5989869,569,6792.5556640625
1736611565.9835513,616,6773.52197265625
1736611573.3309512,636,6767.03125
1736611578.7773893,652,6762.0625
1736611583.007208,665,6756.255859375
1736611591.522047,687,6749.1064453125
1736611602.6331096,715,6741.4873046875
1736611606.442551,725,6738.9677734375
1736611608.7898247,731,6737.5205078125
1736611619.5927377,760,6731.1826171875
1736611629.0050974,783,6726.5390625
1736611630.7298565,788,6725.56298828125
1736611631.772427,790,6725.14453125
1736611637.9322271,806,6720.6982421875
1736611640.3455434,812,6719.5205078125
1736611651.639249,844,6712.28857421875
1736611652.6813562,846,6711.8671875
1736611666.6365476,887,6703.59375
1736611668.8500345,893,6702.404296875
1736611669.231293,894,6702.20556640625
1736611674.635316,908,6699.443359375
1736611681.2386932,925,6695.9765625
1736611698.692749,971,6688.1796875
1736611715.9391425,1014,6680.7431640625
1736611720.4970274,1025,6678.98876953125
1736611731.4649997,1054,6674.22998046875
1736611752.3477502,1107,6666.392578125
1736611754.396015,1116,6665.08544921875
1736611761.376166,1136,6662.27490234375
1736611781.1245275,1192,6654.72216796875
1736611804.5268326,1249,6648.001953125
1736611811.0518596,1265,6646.21923828125
1736611813.8205779,1272,6645.44189453125
1736611815.492261,1276,6645.0009765625
1736611819.4782722,1287,6643.794921875
1736611828.3519661,1306,6641.69873046875
1736611833.817076,1321,6640.01220703125
1736611835.7738798,1327,6639.349609375
1736611846.9387085,1359,6636.03564453125
1736611847.8474257,1361,6635.8359375
1736611854.0091689,1375,6634.42236328125
1736611856.2633743,1382,6633.71484375
1736611864.8385684,1401,6631.7705078125
1736611865.153825,1402,6631.666015625
1736611870.8187172,1414,6630.47119140625
1736611874.2097971,1424,6629.501953125
1736611874.8419316,1426,6629.31103515625
1736611877.6424618,1434,6628.5458984375
1736611889.2668543,1468,6625.1865234375
1736611902.6040978,1502,6621.8466796875
1736611903.2015595,1504,6621.658203125
1736611904.0455978,1507,6621.37158203125
1736611905.061056,1511,6620.99755859375
1736611907.254438,1517,6620.43701171875
1736611908.7400165,1521,6620.06298828125
1736611927.2287865,1575,6615.00048828125
1736611934.4108834,1595,6613.201171875
1736611947.7280347,1625,6610.529296875
1736611948.2299275,1626,6610.44091796875
1736611963.3258624,1667,6606.67236328125
1736611979.1527078,1707,6602.89697265625
1736611979.4726,1708,6602.80078125
1736611991.6560812,1744,6599.4892578125
1736611994.4984677,1752,6598.80615234375
1736611997.6478927,1760,6598.119140625
1736611998.373549,1763,6597.85986328125
