Wall time,Step,Value
1736639497.7549055,268,6247.84375
1736639507.057919,297,5985.13330078125
1736639512.5235143,312,5933.890625
1736639512.7481904,313,5929.59912109375
1736639521.0889297,339,5873.7998046875
1736639525.026005,353,5850.70703125
1736639526.2996418,357,5845.72900390625
1736639532.196339,378,5821.6162109375
1736639544.2338269,414,5789.1826171875
1736639546.6187928,422,5782.6982421875
1736639552.6905026,441,5769.7734375
1736639556.5857382,453,5762.2548828125
1736639569.608538,494,5739.80029296875
1736639575.2415345,509,5732.11572265625
1736639583.5238519,532,5721.17822265625
1736639584.4371173,535,5719.904296875
1736639594.9895005,569,5705.62744140625
1736639611.5904324,616,5686.75390625
1736639618.9127386,636,5678.69287109375
1736639625.016117,652,5672.52587890625
1736639630.06986,665,5667.96142578125
1736639638.7499309,687,5660.453125
1736639650.052776,715,5651.64599609375
1736639653.9046087,725,5648.55712890625
1736639656.7423196,731,5646.681640625
1736639669.056475,760,5637.73779296875
1736639676.9024005,783,5630.7265625
1736639678.4305134,788,5629.279296875
1736639678.986696,790,5628.70068359375
1736639686.3186858,806,5623.99609375
1736639688.2718499,812,5622.203125
1736639699.4370742,844,5612.765625
1736639700.37532,846,5612.2001953125
1736639715.2188177,887,5601.5234375
1736639717.4903498,893,5600.0146484375
1736639717.786153,894,5599.75244140625
1736639724.4673522,908,5596.2861328125
1736639730.3938227,925,5592.17041015625
1736639747.3233402,971,5581.78125
1736639763.6261427,1014,5572.30419921875
1736639767.4583092,1025,5569.95654296875
1736639778.4063346,1054,5564.6796875
1736639799.3912067,1107,5554.572265625
1736639802.663843,1116,5552.9248046875
1736639810.6808338,1136,5549.4541015625
1736639831.8300052,1192,5540.3642578125
1736639855.912922,1249,5531.91064453125
1736639860.9573154,1265,5529.7734375
1736639863.3311949,1272,5528.82275390625
1736639865.0203092,1276,5528.48388671875
1736639868.2646265,1287,5526.88623046875
1736639877.0697474,1306,5525.55419921875
1736639883.129782,1321,5522.32275390625
1736639886.0439749,1327,5521.51318359375
