Wall time,Step,Value
1736693757.0079157,268,4201.9951171875
1736693768.2440367,297,3793.037841796875
1736693775.1979637,312,3648.475341796875
1736693775.6393921,313,3640.35302734375
1736693786.454612,339,3470.3486328125
1736693793.2812042,353,3402.28173828125
1736693794.4403617,357,3384.602783203125
1736693802.43509,378,3309.85205078125
1736693817.2063675,414,3213.60546875
1736693820.6458254,422,3196.5654296875
1736693829.244455,441,3165.960205078125
1736693834.6271172,453,3151.233642578125
1736693852.2352731,494,3112.849609375
1736693859.2270525,509,3100.2421875
1736693870.0256224,532,3280.52734375
1736693871.2032728,535,3201.361328125
1736693886.6657515,569,2978.87451171875
1736693909.04347,616,2950.46142578125
1736693919.1610222,636,2944.3759765625
1736693927.0137331,652,2940.25341796875
1736693932.6886683,665,2937.12548828125
1736693944.0262835,687,2932.392333984375
1736693959.0159242,715,2926.845458984375
1736693962.8736951,725,2925.081298828125
1736693965.818097,731,2924.053466796875
1736693979.1320922,760,2919.379150390625
1736693990.8670902,783,2915.7724609375
1736693993.1586092,788,2914.9716796875
1736693994.0251157,790,2914.66259765625
1736694002.9075665,806,2912.248046875
1736694005.5938435,812,2911.3828125
1736694020.5875318,844,2907.00732421875
1736694021.2149193,846,2906.74609375
1736694040.2456741,887,2901.5712890625
1736694042.7497435,893,2900.841064453125
1736694043.0345755,894,2900.719482421875
1736694049.8321187,908,2899.040283203125
1736694058.299511,925,2897.060302734375
1736694081.497256,971,2891.827880859375
1736694105.6955647,1014,2887.2470703125
1736694111.6247702,1025,2886.104248046875
1736694123.7352896,1054,2883.11083984375
1736694149.9167366,1107,2877.626220703125
1736694154.1125033,1116,2876.698486328125
1736694162.7968545,1136,2874.708251953125
1736694188.5455604,1192,2869.670166015625
1736694217.8902683,1249,2864.757080078125
1736694225.821635,1265,2863.455322265625
1736694228.3172255,1272,2862.910400390625
1736694230.3852289,1276,2862.580078125
1736694234.7457626,1287,2861.689697265625
1736694245.053849,1306,2860.195556640625
1736694252.460585,1321,2859.158447265625
1736694255.2492552,1327,2858.5537109375
1736694269.706893,1359,2856.0517578125
1736694270.771539,1361,2855.896484375
1736694277.41275,1375,2854.81689453125
1736694281.4081016,1382,2854.2646484375
1736694292.021327,1401,2852.812744140625
1736694292.5764644,1402,2852.73876953125
1736694298.2771938,1414,2851.915771484375
1736694303.2078357,1424,2851.257080078125
1736694303.639249,1426,2851.111572265625
1736694305.9466846,1434,2850.6005859375
1736694322.7080848,1468,2848.451171875
1736694340.4030793,1502,2846.432861328125
1736694340.9816818,1504,2846.31640625
1736694342.5317957,1507,2846.13623046875
1736694344.4069207,1511,2845.900390625
1736694346.9106395,1517,2845.549072265625
1736694348.5058978,1521,2845.31494140625
1736694372.8970919,1575,2842.16064453125
1736694383.168136,1595,2840.996337890625
1736694397.2254055,1625,2839.439697265625
1736694397.6611426,1626,2839.36572265625
1736694417.24293,1667,2837.426025390625
1736694437.2407885,1707,2835.614013671875
1736694437.8399582,1708,2835.5595703125
1736694453.687705,1744,2834.001220703125
1736694457.6568685,1752,2833.678466796875
1736694461.6448636,1760,2833.305419921875
1736694463.024469,1763,2833.185546875
1736694480.7342715,1798,2831.650634765625
1736694482.5975318,1801,2831.523193359375
1736694489.276987,1815,2830.9228515625
1736694490.5232458,1818,2830.79345703125
1736694500.5555866,1835,2830.0166015625
1736694505.6656773,1846,2829.524658203125
1736694521.7213635,1877,2828.161865234375
1736694525.1157668,1885,2827.82763671875
1736694542.4072914,1920,2826.504150390625
1736694549.6196816,1935,2825.67529296875
1736694558.1641328,1952,2824.97900390625
1736694558.7919734,1954,2824.877685546875
1736694562.4705825,1961,2824.57568359375
1736694597.588756,2027,2821.800537109375
1736694633.475587,2097,2819.029541015625
1736694640.7255495,2110,2818.474365234375
1736694644.300082,2117,2818.18408203125
1736694659.0879517,2149,2816.92041015625
1736694660.8192778,2152,2816.808349609375
1736694664.5937712,2159,2816.526611328125
1736694679.819646,2190,2815.31298828125
1736694689.8740053,2210,2814.51953125
1736694690.5174115,2211,2814.59130859375
1736694699.1483185,2229,2813.677978515625
1736694741.981073,2320,2810.040283203125
1736694745.7020762,2329,2809.699951171875
1736694750.0639439,2339,2809.26220703125
1736694755.6965919,2350,2809.140625
1736694808.6528432,2459,2805.125732421875
1736694823.963456,2489,2804.047607421875
1736694864.2726998,2569,2801.03466796875
1736694884.183208,2609,2799.534423828125
1736694900.946704,2644,2799.989501953125
1736694920.8899117,2686,2796.788330078125
1736694923.5219724,2691,2796.581298828125
1736694930.813765,2704,2796.16650390625
1736694934.4203854,2712,2797.809326171875
1736694935.9826047,2715,2797.017822265625
1736694945.689814,2735,2796.09521484375
1736694954.6017382,2753,2794.50048828125
1736694960.4783185,2767,2793.944580078125
1736694961.7519207,2769,2793.856201171875
1736694966.9870174,2780,2793.831298828125
1736694993.5039647,2827,2791.9228515625
1736694994.024456,2828,2791.89013671875
1736695003.3751311,2849,2792.15771484375
1736695017.5424063,2877,2790.56591796875
1736695021.2876287,2885,2790.73974609375
1736695024.5982163,2893,2790.666015625
1736695044.4374,2934,2788.6376953125
1736695049.0235624,2943,2788.386474609375
1736695056.6299126,2958,2787.961181640625
1736695060.5052319,2967,2788.804931640625
1736695068.0443072,2984,2787.30810546875
1736695071.208361,2990,2787.11279296875
1736695077.1098983,3003,2786.74658203125
1736695077.4358094,3004,2786.71630859375
1736695077.8850763,3005,2786.6923828125
1736695082.176959,3015,2786.438720703125
1736695083.5252345,3018,2786.379150390625
1736695091.7487652,3035,2785.9736328125
1736695104.1705096,3062,2785.373046875
1736695113.9804587,3084,2785.046142578125
1736695119.0391636,3094,2784.62841796875
1736695129.1386747,3111,2784.271484375
1736695157.7963834,3171,2783.015869140625
1736695172.524341,3202,2782.520751953125
1736695173.8836882,3205,2782.352294921875
1736695177.9445639,3212,2782.25830078125
1736695184.0097039,3223,2782.016845703125
1736695213.5406518,3284,2781.073486328125
1736695237.8085635,3333,2779.947509765625
