Wall time,Step,Value
1726730212.0163496,70418,0.18323592841625214
1726730237.649921,70447,0.1732286661863327
1726730250.5330725,70462,0.1722724884748459
1726730251.9357593,70463,0.17794786393642426
1726730273.0752907,70489,0.18632683157920837
1726730284.6636844,70503,0.17144109308719635
1726730287.856239,70507,0.18344374001026154
1726730304.294178,70528,0.1739392727613449
1726730332.8312263,70564,0.17257937788963318
1726730339.2391276,70572,0.17605601251125336
1726730354.5240798,70591,0.17736582458019257
1726730363.6183105,70603,0.17552179098129272
1726730382.8317904,70629,0.168882355093956
1726730394.1479092,70644,0.1730535924434662
1726730405.4256277,70659,0.17192433774471283
1726730422.604439,70682,0.16964197158813477
1726730425.0229735,70685,0.17209038138389587
1726730448.2796967,70716,0.17688539624214172
1726730450.920397,70719,0.17393355071544647
1726730483.8867433,70766,0.1737525314092636
1726730498.154332,70786,0.16844111680984497
1726730510.235817,70802,0.17221719026565552
1726730520.3887026,70815,0.16983506083488464
1726730536.6734223,70837,0.18141260743141174
1726730542.719466,70846,0.17588463425636292
1726730553.4521616,70861,0.1720658540725708
1726730556.2180667,70865,0.17317937314510345
1726730563.8132794,70875,0.17678461968898773
1726730568.0226517,70881,0.17205660045146942
1726730589.39594,70910,0.17565830051898956
1726730607.0477707,70933,0.17153558135032654
1726730611.294241,70938,0.17354851961135864
1726730612.8149061,70940,0.1730089634656906
1726730626.400506,70956,0.35470443964004517
1726730630.5276217,70962,0.27971017360687256
1726730654.372358,70994,0.18772302567958832
1726730656.040304,70996,0.18198134005069733
1726730687.6100414,71037,0.17644238471984863
1726730692.1292498,71043,0.17643338441848755
1726730692.707241,71044,0.17335128784179688
1726730703.1995063,71058,0.17196503281593323
1726730716.0637283,71075,0.17264877259731293
1726731080.0500705,71121,0.18048401176929474
1726731111.3707142,71164,0.16969431936740875
1726731119.4362695,71175,0.17805533111095428
1726731140.7213657,71204,0.17076358199119568
1726731179.5479596,71257,0.1717509627342224
1726731185.982451,71266,0.17824065685272217
1726731201.6670966,71286,0.1815248727798462
1726731243.0907457,71342,0.17853321135044098
1726731285.2770474,71399,0.17657089233398438
1726731297.9347723,71415,0.16947531700134277
1726731302.8236554,71422,0.17200617492198944
1726731305.8168626,71426,0.1838759034872055
1726731314.7678974,71437,0.17250144481658936
1726731328.6527715,71456,0.17608357965946198
1726731339.9564621,71471,0.17049841582775116
1726731344.2469368,71477,0.17349481582641602
1726731359.0223083,71498,0.17382797598838806
1726731367.7084606,71509,0.17862635850906372
1726731369.5950496,71511,0.17611517012119293
1726731380.3939805,71525,0.1704910844564438
1726731385.268209,71532,0.17458796501159668
1726731399.8260002,71551,0.17447394132614136
1726731400.2554376,71552,0.18393521010875702
1726731409.1086354,71564,0.17368891835212708
1726731417.1533115,71574,0.17788895964622498
1726731418.965212,71576,0.1691122204065323
1726731425.5138614,71584,0.1693422496318817
1726731450.8791542,71618,0.2660761773586273
1726731476.9604278,71652,0.17328576743602753
